,scores,labels,predicted_emotion_idx,predicted_emotion_score,predicted_emotion_label
neutral_02844,"[8.25720690045273e-06, 2.5952651412808336e-05, 9.999376197811216e-05, 0.00013027834938839078, 0.9952123165130615, 5.1442002586554736e-05, 0.00016070177662186325, 1.451764092053054e-06, 0.004309540614485741]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9952123165130615,中立/neutral
steered_02844,"[0.00013155544002074748, 0.0010691573843359947, 0.0012247607810422778, 0.00281478650867939, 0.9023894667625427, 0.0004983303369954228, 0.07437312602996826, 7.950521830935031e-05, 0.01741923950612545]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9023894667625427,中立/neutral
neutral_02845,"[4.605468348017894e-05, 0.0003602834476623684, 0.00023099815007299185, 0.1292046159505844, 0.8630273938179016, 0.005588162690401077, 0.0007614351925440133, 2.3094219159247587e-06, 0.0007788846269249916]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.8630273938179016,中立/neutral
steered_02845,"[0.0006963802152313292, 0.0013114198809489608, 0.0017439175862818956, 0.8963748812675476, 0.038544654846191406, 0.04019041731953621, 0.0042130243964493275, 2.9599757908727042e-05, 0.01689564622938633]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.8963748812675476,开心/happy
neutral_02846,"[7.627051559211395e-07, 8.829327953208121e-07, 3.817830474872608e-06, 3.5102377751172753e-06, 0.9999189376831055, 4.1642074393166695e-06, 4.9730547289073e-06, 2.034662216487959e-08, 6.284453411353752e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999189376831055,中立/neutral
steered_02846,"[1.4048097000340931e-05, 4.964916115568485e-06, 9.94814035948366e-06, 0.0004018737527076155, 0.9993417859077454, 9.069567022379488e-05, 5.4504322179127485e-05, 1.4346484533689363e-07, 8.200370939448476e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9993417859077454,中立/neutral
neutral_02847,"[3.744593407594733e-14, 1.5112039749323692e-15, 5.705005127774128e-16, 6.392499631171318e-15, 1.0, 9.916380149628605e-18, 3.8628722074350585e-13, 2.68188074685469e-16, 1.0683506951806523e-23]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,1.0,中立/neutral
steered_02847,"[6.780825678731617e-09, 7.67629217079957e-07, 6.92942165869681e-08, 0.999998927116394, 1.2999277210212767e-08, 8.452662569879976e-09, 1.3314656044371986e-08, 8.17531073948885e-08, 4.08387386130471e-08]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.999998927116394,开心/happy
neutral_02848,"[4.36040090789902e-06, 1.3049521840002853e-05, 5.611012238659896e-05, 0.00033298807102255523, 0.9970236420631409, 2.125268838426564e-05, 5.86943315283861e-05, 1.219710270561336e-06, 0.0024886387400329113]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9970236420631409,中立/neutral
steered_02848,"[7.168191223172471e-05, 3.831393041764386e-05, 2.4565812054788694e-05, 0.0005402252427302301, 0.9973236322402954, 3.331408152007498e-05, 0.0003145080409012735, 4.524209998635342e-06, 0.0016492744907736778]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9973236322402954,中立/neutral
neutral_02849,"[1.8749494401504307e-08, 1.84947102077615e-09, 2.22655627268864e-09, 1.3124904718608832e-08, 0.9999998807907104, 1.8905037257876955e-10, 6.281854325607128e-08, 4.919125107250011e-10, 7.017387365637617e-11]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999998807907104,中立/neutral
steered_02849,"[1.5660157892671833e-10, 1.1062903926273293e-09, 5.522046153672022e-10, 1.0, 1.0644200104659163e-10, 4.917024010175908e-10, 4.3050304987524157e-10, 1.1691392298729397e-10, 1.492584944529085e-10]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,1.0,开心/happy
neutral_02850,"[3.777972379381822e-11, 2.4988311767004667e-11, 2.7957039461234956e-11, 1.0, 2.957078679144409e-11, 1.1383177733748084e-10, 2.0391843769118623e-10, 3.0371035547593905e-12, 7.112393356559221e-13]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,1.0,开心/happy
steered_02850,"[0.00011510367039591074, 0.0004703474696725607, 0.0006826896569691598, 0.0014996830141171813, 0.8095065355300903, 0.0013302303850650787, 0.0005967685719951987, 1.0953973287541885e-05, 0.18578758835792542]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.8095065355300903,中立/neutral
neutral_02851,"[0.23026886582374573, 0.0002903466811403632, 0.00024367925652768463, 0.001744216657243669, 0.5800846219062805, 0.004555090796202421, 0.18280194699764252, 1.122378853324335e-05, 2.0785078547191915e-08]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.5800846219062805,中立/neutral
steered_02851,"[2.068578942271415e-05, 2.95814734272426e-05, 0.00011698405432980508, 0.9992045760154724, 3.006852784892544e-05, 0.0003987950040027499, 5.805995169794187e-05, 2.075911652354989e-06, 0.00013932773435954005]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,0.9992045760154724,开心/happy
neutral_02852,"[0.003642805851995945, 0.00040330164483748376, 0.001495201257057488, 0.0151066230610013, 0.9315338730812073, 1.7698505416774424e-06, 0.006042767316102982, 0.04173394292593002, 3.9659294998273253e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9315338730812073,中立/neutral
steered_02852,"[0.006155658978968859, 3.8355747733476164e-07, 1.8637898392626084e-05, 0.1982785016298294, 0.7511890530586243, 6.888174652885937e-08, 0.04419403895735741, 0.00016365265764761716, 1.2891034593953687e-11]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.7511890530586243,中立/neutral
neutral_02853,"[0.00026761589106172323, 0.0005353164742700756, 0.0006930765812285244, 0.005918531678617001, 0.9107153415679932, 0.00037491662078537047, 0.0026559634134173393, 9.818840044317767e-05, 0.07874110341072083]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9107153415679932,中立/neutral
steered_02853,"[0.008624453097581863, 0.012693444266915321, 0.0010351445525884628, 0.005557690747082233, 0.8775185346603394, 0.046028610318899155, 0.008157625794410706, 8.629495278000832e-05, 0.0402982123196125]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.8775185346603394,中立/neutral
neutral_02854,"[0.0020837520714849234, 0.0010696407407522202, 0.0021870273631066084, 0.021335246041417122, 0.9577018022537231, 0.012765138410031796, 0.002568253315985203, 6.973091512918472e-05, 0.00021939369617030025]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9577018022537231,中立/neutral
steered_02854,"[2.219346697529545e-07, 2.1293031693403464e-07, 2.407043666607933e-07, 4.277725111023756e-06, 0.9999942779541016, 2.5924665081333842e-08, 7.242257993311796e-07, 4.985495749565416e-08, 1.614985656317458e-08]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999942779541016,中立/neutral
neutral_02855,"[7.653313746636137e-12, 7.002620054999409e-13, 5.244810120062782e-13, 2.5717078206560773e-12, 1.0, 2.361982713637665e-14, 1.3712284085976023e-10, 9.405184151021345e-14, 3.1969829226015075e-17]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,1.0,中立/neutral
steered_02855,"[0.00028543928056024015, 0.00024648397811688483, 0.0002793943276628852, 0.07669880986213684, 0.9169549345970154, 0.00028526212554425, 0.001871343469247222, 4.8026649892563e-05, 0.0033302640076726675]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9169549345970154,中立/neutral
neutral_02856,"[6.328045856207609e-06, 1.7975937225855887e-05, 2.0928697267663665e-05, 0.00019083701772615314, 0.9977832436561584, 2.8353086236165836e-05, 2.863987538148649e-05, 5.474109343595046e-07, 0.0019230351317673922]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9977832436561584,中立/neutral
steered_02856,"[0.0002725844969972968, 0.00013420233153738081, 0.0027096224948763847, 0.27183645963668823, 0.7214626669883728, 0.0011005103588104248, 0.0024241749197244644, 5.502670319401659e-05, 4.7675325731688645e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.7214626669883728,中立/neutral
neutral_02857,"[7.03319402717284e-09, 1.8225178033404177e-09, 1.9563048403448136e-10, 4.366900618890668e-09, 1.0, 3.2264814819882304e-08, 5.558243998393664e-08, 6.554769205711908e-13, 1.033912452180763e-11]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,1.0,中立/neutral
steered_02857,"[3.062797986785881e-05, 4.5664593926630914e-05, 1.277643514185911e-05, 0.00015407626051455736, 0.9988924860954285, 1.5633249859092757e-05, 0.0003133195568807423, 3.1718916488898685e-06, 0.0005322459619492292]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9988924860954285,中立/neutral
neutral_02858,"[1.4143605540084536e-06, 8.812540727376472e-06, 2.081418460875284e-05, 2.1424128135549836e-05, 0.9988647699356079, 1.7347785615129396e-05, 1.2327082004048862e-05, 1.3712654833852866e-07, 0.001052955281920731]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9988647699356079,中立/neutral
steered_02858,"[0.017770197242498398, 0.060426171869039536, 0.007135715335607529, 0.007550032809376717, 0.24773907661437988, 0.02664605714380741, 0.6163159608840942, 0.001814762712456286, 0.014602035284042358]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",6,0.6163159608840942,难过/sad
neutral_02859,"[0.0031056220177561045, 0.08473101258277893, 0.03586568683385849, 0.008500575087964535, 0.014228121377527714, 0.7548255920410156, 0.008076238445937634, 7.382019248325378e-05, 0.09059321880340576]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",5,0.7548255920410156,其他/other
steered_02859,"[2.1163684493785695e-07, 2.869736590582761e-07, 4.4073414073864114e-07, 2.463873170199804e-05, 0.9999493360519409, 4.195390374661656e-06, 1.765555680321995e-05, 2.700577317327202e-09, 3.228263267374132e-06]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9999493360519409,中立/neutral
neutral_02860,"[8.107451321848202e-06, 9.454285645915661e-06, 1.1972463653364684e-05, 2.8874985218863003e-05, 0.9997814297676086, 2.741351636359468e-06, 4.105059269932099e-05, 1.7708831592244678e-06, 0.00011469876335468143]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9997814297676086,中立/neutral
steered_02860,"[7.93408980825916e-06, 1.0068691153719556e-05, 1.7892605683300644e-05, 0.00024032939109019935, 0.9987408518791199, 1.9675113435368985e-05, 0.0005269927787594497, 8.81430025856389e-07, 0.00043532310519367456]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9987408518791199,中立/neutral
neutral_02861,"[8.029314244595298e-07, 1.292189836021862e-06, 9.332524314231705e-06, 7.857024320401251e-05, 0.9998869895935059, 2.12814984479337e-06, 6.068933544156607e-06, 1.769166857457094e-07, 1.4717798876517918e-05]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9998869895935059,中立/neutral
steered_02861,"[6.635359484086223e-10, 1.1664631038854623e-08, 1.2570301244352322e-08, 1.0, 7.550813307943827e-09, 1.4324144537170014e-08, 2.613211869118004e-09, 5.936540703466164e-10, 5.8007390002501324e-09]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,1.0,开心/happy
neutral_02862,"[8.884291414525125e-14, 5.608271847615319e-16, 2.4045440612118295e-17, 1.8665373879758057e-14, 1.0, 2.2128135213893883e-17, 1.6068276266836823e-12, 1.6839784269385165e-17, 6.571274202844413e-26]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,1.0,中立/neutral
steered_02862,"[6.693578598060412e-06, 1.1371120308467653e-05, 6.996997399255633e-06, 8.038750820560381e-05, 0.9986200332641602, 4.486792749958113e-05, 2.6842140869121067e-05, 1.339266617605972e-07, 0.0012027397751808167]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9986200332641602,中立/neutral
neutral_02863,"[7.306414045160636e-05, 0.00015153455024119467, 5.849291119375266e-05, 0.0003633946180343628, 0.9751260876655579, 0.00022833798720967025, 0.00033106488990597427, 3.220594635422458e-06, 0.02366480603814125]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9751260876655579,中立/neutral
steered_02863,"[1.2852635622451203e-10, 8.460409595123508e-10, 5.367679634105116e-10, 1.0, 4.928335517462301e-11, 1.8883056229768158e-10, 4.715910995045647e-10, 1.9189641542460834e-10, 1.1221478607437163e-10]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",3,1.0,开心/happy
neutral_02864,"[2.022700573434122e-05, 0.000185885262908414, 0.0045165084302425385, 0.00712210638448596, 0.018971063196659088, 0.0008743568323552608, 0.000328425201587379, 2.2226337023312226e-05, 0.9679591655731201]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",8,0.9679591655731201,<unk>
steered_02864,"[0.0015094992704689503, 0.00463210279121995, 0.0009357563685625792, 0.003965470008552074, 0.7307105660438538, 0.0011228803778067231, 0.012941486202180386, 0.00028837210265919566, 0.2438938021659851]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.7307105660438538,中立/neutral
neutral_02865,"[1.2161239283159375e-05, 0.00010130390000995249, 7.707962504355237e-05, 0.00018451969663146883, 0.9825859069824219, 0.0001063600429915823, 0.0001303877797909081, 1.731919837766327e-06, 0.016800550743937492]","['生气/angry', '厌恶/disgusted', '恐惧/fearful', '开心/happy', '中立/neutral', '其他/other', '难过/sad', '吃惊/surprised', '<unk>']",4,0.9825859069824219,中立/neutral
